Date,Open,High,Low,Close,Adj Close,Volume
2009-12-31,38.96962356567383,39.167823791503906,38.81715774536133,38.9315071105957,25.629947662353516,7838476
2010-01-04,39.46512985229492,40.158836364746094,39.28217315673828,40.082603454589844,26.387760162353516,13880848
2010-01-05,40.13596725463867,40.22744369506836,39.8005485534668,40.12071990966797,26.412857055664062,10084524
2010-01-06,40.151214599609375,40.456138610839844,39.892024993896484,40.410400390625,26.603557586669922,11631913
2010-01-07,40.181705474853516,40.47138595581055,40.0216178894043,40.25031280517578,26.49816131591797,7648922
2010-01-08,40.105472564697266,40.61622619628906,39.968257904052734,40.60097885131836,26.729019165039062,7284244
2010-01-11,40.814430236816406,40.96689224243164,40.448516845703125,40.83729934692383,26.88460350036621,8968059
2010-01-12,40.40277862548828,40.410400390625,39.85390853881836,39.968257904052734,26.31247901916504,11301079
2010-01-13,39.8005485534668,40.372283935546875,39.625213623046875,40.21982192993164,26.47809600830078,9470737
2010-01-14,40.14358901977539,40.51712417602539,40.0216178894043,40.38753128051758,26.5885009765625,8835699
2010-01-15,40.27318572998047,40.448516845703125,39.991127014160156,40.41802215576172,26.608570098876953,11596757
2010-01-19,39.98350143432617,41.012630462646484,39.98350143432617,40.94402313232422,26.954872131347656,11379262
2010-01-20,40.257938385009766,40.524749755859375,40.02924346923828,40.448516845703125,26.628646850585938,12374649
2010-01-21,40.4256477355957,40.608604431152344,39.68619918823242,39.82341766357422,26.21712303161621,20681828
2010-01-22,39.64046096801758,39.785301208496094,38.504608154296875,38.573219299316406,25.394079208374023,17651460
2010-01-25,38.847652435302734,39.320289611816406,38.61133575439453,38.687564849853516,25.4693660736084,11458232
2010-01-26,38.367393493652344,38.89339065551758,38.08533477783203,38.44362258911133,25.308765411376953,14525855
2010-01-27,38.44362258911133,38.90863800048828,37.34588623046875,37.97098922729492,24.99761199951172,15845255
2010-01-28,38.14632034301758,38.29878234863281,36.415863037109375,36.85800552368164,24.264896392822266,17975210
2010-01-29,37.086700439453125,37.25440979003906,36.423484802246094,36.59119415283203,24.089248657226562,22175040
2010-02-01,36.93423843383789,37.59745407104492,36.789398193359375,37.40687561035156,24.626239776611328,14723936
2010-02-02,37.62794494628906,38.29878234863281,37.353511810302734,38.23017501831055,25.168237686157227,16306743
2010-02-03,37.98623275756836,38.504608154296875,37.90237808227539,38.10820388793945,25.087942123413086,13534928
2010-02-04,37.803279876708984,37.8109016418457,36.522586822509766,36.713165283203125,24.169536590576172,17513722
2010-02-05,36.50733947753906,36.66742706298828,35.54682159423828,36.57594680786133,24.079200744628906,20077224
2010-02-08,36.522586822509766,36.78177261352539,36.05757141113281,36.11093521118164,23.7730770111084,10417326
2010-02-09,36.553077697753906,38.35976791381836,36.13380432128906,36.96472930908203,24.335153579711914,17508081
2010-02-10,36.979976654052734,37.086700439453125,36.4387321472168,36.789398193359375,24.219728469848633,11795625
2010-02-11,36.80464172363281,37.4373664855957,36.56070327758789,37.277278900146484,24.540918350219727,9869653
2010-02-12,36.86562728881836,37.22391891479492,36.54545593261719,37.10194778442383,24.425487518310547,13941059
2010-02-16,37.41449737548828,38.214927673339844,37.41449737548828,38.05484390258789,25.052825927734375,14967929
2010-02-17,38.047218322753906,38.3064079284668,37.34588623046875,37.58220672607422,24.741661071777344,15882378
2010-02-18,37.0638313293457,37.47548294067383,36.99522399902344,37.25440979003906,24.777149200439453,12565646
2010-02-19,37.12481689453125,37.52122116088867,36.94186019897461,37.277278900146484,24.792360305786133,12413609
2010-02-22,37.574581146240234,37.574581146240234,36.99522399902344,37.12481689453125,24.690963745117188,10961588
2010-02-23,36.91899108886719,37.086700439453125,36.255775451660156,36.47684860229492,24.260009765625,13906165
2010-02-24,36.48447036743164,36.98759841918945,36.309139251708984,36.85800552368164,24.513511657714844,10245744
2010-02-25,36.2862663269043,36.86562728881836,35.9432258605957,36.819889068603516,24.4881649017334,11975471
2010-02-26,36.88087463378906,36.99522399902344,36.553077697753906,36.59119415283203,24.336063385009766,10411160
2010-03-01,36.873252868652344,37.34588623046875,36.797019958496094,37.28490447998047,24.79743194580078,11431603
2010-03-02,37.60507583618164,38.05484390258789,37.50597381591797,37.89475631713867,25.203033447265625,13249220
2010-03-03,38.024349212646484,38.100582122802734,37.61269760131836,37.643192291259766,25.03571891784668,18194935
2010-03-04,37.63556671142578,37.76516342163086,37.422119140625,37.61269760131836,25.01544189453125,13562214
2010-03-05,38.00148010253906,38.504608154296875,37.910003662109375,38.42837905883789,25.557937622070312,15240519
2010-03-08,38.542724609375,38.7790412902832,38.42837905883789,38.67231750488281,25.720172882080078,8167604
2010-03-09,38.466495513916016,38.946754455566406,38.390262603759766,38.763797760009766,25.781017303466797,12696432
2010-03-10,38.7790412902832,39.35078048706055,38.763797760009766,39.23643112182617,26.09535026550293,15930521
2010-03-11,39.23643112182617,39.26692581176758,38.840030670166016,39.10683822631836,26.009166717529297,10174776
2010-03-12,39.289794921875,39.46512985229492,39.00773620605469,39.39651870727539,26.201824188232422,10019591
2010-03-15,39.20594024658203,39.701446533203125,39.00011444091797,39.37364959716797,26.186614990234375,12761890
2010-03-16,39.58709716796875,39.86915588378906,39.45750427246094,39.77005386352539,26.450258255004883,15411183
2010-03-17,39.93014144897461,40.53999328613281,39.87677764892578,40.38753128051758,26.860923767089844,15822692
2010-03-18,40.32654571533203,40.33416748046875,39.77005386352539,40.181705474853516,26.724042892456055,11119528
2010-03-19,39.92251968383789,40.38753128051758,39.411766052246094,39.92251968383789,26.55165672302246,15383635
2010-03-22,39.213565826416016,39.838661193847656,39.137332916259766,39.71669387817383,26.414766311645508,10762720
2010-03-23,39.693824768066406,40.09785079956055,39.4270133972168,40.02924346923828,26.622634887695312,11690944
2010-03-24,40.33416748046875,40.35704040527344,39.8005485534668,40.044490814208984,26.632781982421875,19336193
2010-03-25,40.25031280517578,40.28080749511719,39.251678466796875,39.28217315673828,26.12578010559082,13804108
2010-03-26,39.48037338256836,39.49562072753906,38.61895751953125,38.89339065551758,25.86721420288086,19689983
2010-03-29,39.19069290161133,39.289794921875,38.771419525146484,38.99249267578125,25.933115005493164,16935353
2010-03-30,38.946754455566406,39.17544937133789,38.81715774536133,39.07634735107422,25.9888858795166,12100878
2010-03-31,39.038230895996094,39.20594024658203,38.85527420043945,39.00773620605469,25.94325828552246,16079803
2010-04-01,39.335533142089844,39.709068298339844,39.25930404663086,39.65570831298828,26.37421226501465,11926673
2010-04-05,39.914894104003906,40.639095306396484,39.65570831298828,40.61622619628906,27.01302719116211,12295942
2010-04-06,40.532371520996094,40.73057556152344,40.32654571533203,40.631473541259766,27.023168563842773,9739392
2010-04-07,40.53999328613281,40.53999328613281,39.96063232421875,40.33416748046875,26.825435638427734,14058202
2010-04-08,40.13596725463867,41.28706359863281,40.036865234375,41.119354248046875,27.34764289855957,19218001
2010-04-09,41.33280563354492,42.28569793701172,41.32518005371094,42.17135238647461,28.04731559753418,19614161
2010-04-12,42.239959716796875,42.81932067871094,42.125614166259766,42.65923309326172,28.371780395507812,18608542
2010-04-13,42.979408264160156,43.284332275390625,42.25520706176758,42.43816375732422,28.224761962890625,18785503
2010-04-14,42.62112045288086,43.4139289855957,42.46103286743164,43.36819076538086,28.843297958374023,14976455
2010-04-15,43.36819076538086,43.82558059692383,43.19285583496094,43.49778366088867,28.92949676513672,14571506
2010-04-16,43.31482696533203,43.50540542602539,42.33906173706055,42.72784423828125,28.41742706298828,17390282
2010-04-19,42.323814392089844,43.26908874511719,42.22471237182617,43.177608489990234,28.716543197631836,14289995
2010-04-20,43.50540542602539,43.917057037353516,43.40630340576172,43.7569694519043,29.101871490478516,12094451
2010-04-21,43.86369323730469,43.93992614746094,43.12424850463867,43.619754791259766,29.010623931884766,11909882
2010-04-22,43.253841400146484,43.467288970947266,42.65923309326172,43.436798095703125,28.888940811157227,12419644
2010-04-23,43.37581253051758,44.31346130371094,43.13187026977539,44.2829704284668,29.451702117919922,15646125
2010-04-26,44.33633041381836,44.57264709472656,44.26009750366211,44.44305419921875,29.558183670043945,14325676
2010-04-27,43.83320236206055,44.587894439697266,41.36329650878906,43.86369323730469,29.1728572845459,23420585
